#,catalog,sub category,Name,Price,date
110223,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Шубка для валика меховой 180 x 48 x 6 мм (ворс - 11 мм) (уп.- 80 шт.) MAAN,"28,8",19.12.2023
98571,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть плоская Акриловая Английская 63 х 15 мм (12 шт./ упак) MAAN,"32,3",19.12.2023
99759,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть плоская для подводки 2 мм (уп.- 12 шт.) MAAN,"5,75",19.12.2023
98810,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти макловицы,Кисть макловица лакированная 70 х 170 мм (30 шт./ упак) MAAN,"135,4",19.12.2023
98554,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,"Кисть плоская Master 1,5 ""х 15 мм (12 шт./ упак) MAAN","27,75",19.12.2023
99475,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик малярный ELITAKOLOR 250 x 48 x 8 мм (ворс - 18 мм) (уп.- 30 шт.) MAAN,"93,55",19.12.2023
99578,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик для обоев 45 x 25 x 6 мм (уп.- 50 шт.) MAAN,"26,7",19.12.2023
98526,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть плоская Master 4 х 22 мм (12 шт./ упак) MAAN,"87,9",19.12.2023
99463,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть плоская для подводки 12 мм (уп.- 12 шт.) MAAN,"18,2",19.12.2023
99505,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть плоская 2-K SOFT AKRYL 30 х 15 x 51 мм (уп.- 12 шт.) MAAN,"25,65",19.12.2023
99549,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик малярный Структурный Горошек 180 x 24 x 6 мм (ворс - 28 мм) (уп.- 50 шт.) MAAN,"66,75",19.12.2023
99465,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть круглая для подводки 8 мм (уп.- 12 шт.) MAAN,"10,95",19.12.2023
107744,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Ручка для валика 5/7см 6мм TOYA,"8,2",19.12.2023
105133,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик малярный Структурный Горошек 250 x 24 x 6 мм (ворс - 28 мм) (уп.- 40 шт.) MAAN,"83,45",19.12.2023
98298,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти круглые,Кисть круглая 60 мм (50 шт./ упак) MAAN,"45,35",19.12.2023
105140,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик малярный Структурный 250 x 24 x 6 мм (ворс - 28 мм) (уп.- 40 шт.) MAAN,"76,5",19.12.2023
99506,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть плоская 2-K SOFT AKRYL 40 х 15 x 57 мм (уп.- 12 шт.) MAAN,"29,5",19.12.2023
98717,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Шубка к валику FLOCK orange (для акриловых красок) 35x150mm (10 шт./ упак) MAAN,"30,9",19.12.2023
99481,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Шубка для валика AKRYL 230 x 48 x 8 мм (ворс - 11 мм) (уп.- 80 шт.) MAAN,"43,95",19.12.2023
92881,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Ручка для валика 8 х 250мм (Украина) - HT.tools,"18,85",19.12.2023
99563,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик малярный MINI VELUR 60 x 15 x 6 мм (уп.- 50 шт.) MAAN,"22,2",19.12.2023
98510,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,"Кисть плоская Master 3.5 ""х 20 мм (12 шт./ упак) MAAN","78,45",19.12.2023
99580,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик для обоев 150 x 38 x 6 мм (уп.- 50 шт.) MAAN,"41,5",19.12.2023
98679,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть плоская Акриловая Английская 36 х 15 мм (12 шт./ упак) MAAN,"21,4",19.12.2023
98873,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,"Кисть плоская Master 3 ""х 20 мм (12 шт./ упак) MAAN","62,5",19.12.2023
98263,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть плоская Акриловая Английская 76 х 15 мм (12 шт./ упак) MAAN,"38,75",19.12.2023
108328,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам","Удлинитель для валика телескопический 1,3 м (уп.-24 шт) MAAN","73,65",19.12.2023
108347,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть декоративная 76 мм (уп.- 12 шт) MAAN,"40,85",19.12.2023
109745,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Ручка для валика 18см 8 мм (уп.- 50 шт.) MAAN,"19,2",19.12.2023
99548,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик малярный Структурный 180 x 24 x 6 мм (ворс - 28 мм) (уп.- 50 шт.) MAAN,"59,5",19.12.2023
108348,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть декоративная 140 мм (уп.- 12 шт) MAAN,"60,85",19.12.2023
99478,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик малярный AKRYL 180 x 48 x 8 мм (ворс - 11 мм) (уп.- 50 шт.) MAAN,"62,5",19.12.2023
98411,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти макловицы,Кисть макловица лакированная 50 х 150 мм (25 шт./ упак) MAAN,"98,5",19.12.2023
108330,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Удлинитель для валика телескопический 3 м (уп.-24 шт) MAAN,"111,6",19.12.2023
99547,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик малярный поролон 180 x 24 x 6 мм (ворс - 28 мм) (уп.- 50 шт.) MAAN,"59,85",19.12.2023
98488,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть плоская Акриловая Английская 50 х 15 мм (12 шт./ упак) MAAN,"27,1",19.12.2023
109074,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Ручка для валика 25см 8мм TOYA,"20,65",19.12.2023
108357,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик малярный угловой 40 x 22 x 6 мм (уп.- 10 шт.) MAAN,"66,2",19.12.2023
80251,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам","Удлинитель для валика телескопический 1,0-2,0 м (уп.-24 шт) MAAN","86,15",19.12.2023
108321,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик аэрационный 75х400 х11мм Maan,"210,35",19.12.2023
98716,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,Кисть плоская Акриловая Английская 25 х 15 мм (12 шт./ упак) MAAN,16,19.12.2023
108358,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Шубка для валика Штукатурный 250 x 48 x 8 мм (ворс - 16 мм) MAAN,"195,95",19.12.2023
109661,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Валик малярный с ограничителем 100 х 30 х 6 мм (ворс 11 мм) (уп. -10шт) MAAN,185,19.12.2023
88036,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти радиаторные,"Кисть радиаторная, тип """"Стандарт"""", деревянная ручка 2,5"""" - HT.tools""","17,15",19.12.2023
95326,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Ручка для валика 6 х 150мм,"10,35",19.12.2023
75500,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,"Кисть флейцевая 3"" светлая щетина 75мм (0200-366030) КАЕМ"," 57,68 руб.",19.12.2023
99583,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Ручка для валика удлиненная 100 x 390 x 6 мм (уп.- 100 шт.) MAAN,"16,5",19.12.2023
95325,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам",Ручка для валика 6 х 100мм,"7,9",19.12.2023
77626,МАЛЯРНЫЙ ИНСТРУМЕНТ,Кисти флейцевые,"Кисть плоская 2,5"" (39) с красной ручкой 65мм (0200-395125) КАЕМ"," 17,49 руб.",19.12.2023
95323,МАЛЯРНЫЙ ИНСТРУМЕНТ,"Валики малярные, шубки, ручки к валикам","Шубка для валика ""Velur"" Мaximus 6 x 30 x 150мм - HT.tools","11,05",19.12.2023
105563,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные",Отвес строительный со шнуром TOYA,"35,5",19.12.2023
76269,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Рулетка с бок. фиксат.5м х19мм (10125) TOYA,"29,2",19.12.2023
93742,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Рулетка 19 мм х 5 м с магнитом (YT-7105) (уп. - 12/120 шт) YATO,"66,15",19.12.2023
80764,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Рулетка 3м 16мм (YT-7126) (уп. - 12шт.) TOYA,"41,75",19.12.2023
93775,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Рулетка 16мм х 3м (YT-7110) TOYA,"44,95",19.12.2023
103758,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,Разметочный инструмент,Маркер перманентный черный (уп.-20 шт) (5059) MAAN,"11,3",19.12.2023
77986,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Рулетка с бок. фиксат.7.5м х25мм (10128) (уп. - 6шт.) TOYA,"51,05",19.12.2023
109838,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные",Уровень сереб. 3-х глазка 400 мм (16551) TOYA,"60,5",19.12.2023
83010,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные",Уровень сереб. 3-х глазка1000 мм (16554) TOYA,"104,4",19.12.2023
79094,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные",Уровень сереб. 3-х глазка 800 мм (16553) TOYA,"91,3",19.12.2023
81495,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,Штангенциркуль,"Штангенциркуль 0,02/150 мм (15110) TOYA","115,35",19.12.2023
81952,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Линейки, инструмент для измерения уголков",Угольник столярный 350мм (18350) TOYA,"23,65",19.12.2023
76342,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные",Краска для шнура синяя 115 гр (17507) (уп. - 20шт.) TOYA,"17,75",19.12.2023
78028,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Линейки, инструмент для измерения уголков",Угольник столярный цельномет.200*300 мм (18201) TOYA,"29,35",19.12.2023
79877,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Рулетка с бок. фиксат.3м х16мм (10123) (уп. - 12шт.) TOYA,"22,5",19.12.2023
82768,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Правило трапеция 2,5 м YT-3083 TOYA","459,25",19.12.2023
79005,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные",Гидроуровень 15 м.1/2 (16000) TOYA,113,19.12.2023
81806,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Рулетка с бок. фиксат.10 м х25мм (10129) (уп. - 6шт.) TOYA,"63,9",19.12.2023
103512,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Геодезическая рулетка fiberglass 30m (5900) MAAN,"399,95",19.12.2023
95804,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Рулетка 16мм х 3м с магнитом (YT-7103) TOYA,"45,25",19.12.2023
84554,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Линейки, инструмент для измерения уголков",Угольник столярный алюминиевый 250мм (YT-7080) TOYA,"82,35",19.12.2023
93740,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Уровень магнитный 1200 мм, 2 глазка (YT-30064) TOYA","201,35",19.12.2023
95802,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Рулетка 25мм х 5м (YT-7111) TOYA,"72,55",19.12.2023
79354,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные",Гидроуровень 20 м. 1/2 (16001) TOYA,141,19.12.2023
93730,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Уровень 800мм, 3-глазка (YT-30072) (уп. - 10шт.) TOYA","201,95",19.12.2023
93738,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Рулетка 25мм х 8м (YT-7112) (уп. - 6шт.) TOYA,105,19.12.2023
93743,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Уровень 1000мм, 3-глазка (YT-30073) (уп. - 10шт.) TOYA","230,1",19.12.2023
103513,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Геодезическая рулетка fiberglass 50m (5901) MAAN,"499,95",19.12.2023
98350,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Правило с уровнем 3,0 м (YT-3074) TOYA","536,8",19.12.2023
96102,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Мерная лента фиберглассовая 50м TOYA,"107,25",19.12.2023
105429,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Линейки, инструмент для измерения уголков",Угольник регулируемый алюминиевый 200мм MAAN,"55,15",19.12.2023
74832,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Правило с уровнем 1,5 м (YT-3076) TOYA","332,65",19.12.2023
93744,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Уровень 1200мм, 3-глазка (YT-30074) TOYA","260,1",19.12.2023
76883,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Правило трапеция 1,5 м (YT-3081) (уп. - 10шт.) TOYA","275,75",19.12.2023
105741,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Рулетка 5м х19 мм с магнитом (YT-7130) (уп. - 12шт.) TOYA,"72,55",19.12.2023
110885,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,Штативы,"Штатив для оптических приборов 470-1500 мм 1/4""-5/8"" (YT-30477) YATO","319,95",19.12.2023
95803,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Мерная лента фиберглассовая 20м (14200) TOYA,"57,15",19.12.2023
79135,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Правило с уровнем 2,0 м (YT-3077) TOYA","383,3",19.12.2023
96642,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные",Магнитный строительный отвес (уп. - 6шт.) TOYA,"139,8",19.12.2023
93732,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Уровень магнитный 1000 мм, 2 глазка (YT-30063) (уп. - 10шт.) TOYA","174,45",19.12.2023
96098,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Мерная лента фиберглассовая 30м (14300) TOYA,"74,15",19.12.2023
75673,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Правило трапеция 2,0 м YT-3082 TOYA","357,95",19.12.2023
93741,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Уровень магнитный 800 мм, 2 глазка (YT-30062) TOYA","152,9",19.12.2023
95805,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты",Мерная лента фиберглассовая 10м (14100) TOYA,"31,8",19.12.2023
79682,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Линейки, инструмент для измерения уголков",Угольник столярный цельномет.400*600 мм (18200) TOYA,"54,6",19.12.2023
77918,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные",Уровень сереб. 3-х глазка1200 мм (16555) TOYA,"121,6",19.12.2023
79318,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Линейки, инструмент для измерения уголков",Линейка алюминиевая 600мм (YT-7071) TOYA,"113,6",19.12.2023
108749,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Линейки, инструмент для измерения уголков",Метр складной деревянный PERFEKT 1m (0272) MAAN,25,19.12.2023
110758,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты","Линейка-шаблон для переноса отверстий , корпус алюминий",195,19.12.2023
110759,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Рулетки, мерные ленты","Линейка-шаблон для переноса отверстий , корпус ABS - пластик",155,19.12.2023
96658,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,"Уровни, правила, гидроуровни, отвесы малярные","Уровень магнитный 600 мм, 2 глазка (YT-30061) (уп. - 10шт.) TOYA","128,8",19.12.2023
83141,ИЗМЕРИТЕЛЬНЫЙ ИНСТРУМЕНТ,Разметочный инструмент,Карандаш малярный графитный 18см (12шт) (09180) TOYA,"1,9",19.12.2023
110965,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки х/б 10 нитей с ПВХ точкой EUR9/L белые (уп-12шт/кор.-240шт),"7,75",19.12.2023
110968,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки маслобензостойкие с нитриловым покрытием EUR9/L черные (уп-12шт/кор.-240шт),"19,5",19.12.2023
110966,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки п/э с 1/2 латексным покрытием EUR9/L черно-красные (уп-12шт/кор.-240шт),"11,9",19.12.2023
110967,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки п/э с 3/4 латексным (пена) покрытием EUR9/L черно-зеленые (уп-12шт/кор.-240шт),"14,6",19.12.2023
80274,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Садовые перчатки WAMPIRKI оранж. (уп.-10/600 шт) (1141) MAAN,"6,55",19.12.2023
107108,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Садовые перчатки SOFT PU-BLACK 10-разм. (уп.-12шт) (7946) MAAN,"12,6",19.12.2023
110969,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки с полиуретановым покрытием EUR9/L черные,"11,5",19.12.2023
78752,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки х/б с ПВХ точкой (уп.-12/300) (0387) MAAN,"20,5",19.12.2023
110970,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки х/б маслобензостойкие с нитриловым покрытием синие,"25,5",19.12.2023
108327,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки NYLON LATEX (уп.-12шт) MAAN,"16,2",19.12.2023
108325,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки защитные GRIP 10 (уп.-12шт) MAAN,"31,2",19.12.2023
108183,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,"Перчатки с нитриловым покр.10,5"" желтые (уп.-12шт) (74160) TOYA","30,7",19.12.2023
109310,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Маски защитные,Респиратор одноразовый FFP1 с клапаном 5шт (74543) TOYA,"83,1",19.12.2023
109309,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Маски защитные,Респиратор одноразовый FFP1 с клапаном 3шт (YT-7488) TOYA,"52,05",19.12.2023
109308,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Маски защитные,Респиратор одноразовый FFP1 без клапана 3шт (YT-74870) TOYA,"42,95",19.12.2023
83273,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки рабочие кожаные на лип. 9 (уп.-12/120) (5221) MAAN,"54,95",19.12.2023
103738,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Очки защитные (74505) TOYA,"38,85",19.12.2023
98985,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Рабочая одежда ,Защитный комбинезон M (25 шт./ упак) MAAN,"60,5",19.12.2023
107962,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Садовые перчатки SOFT PU-BLACK 11-разм. (уп.-12шт) (7947) MAAN,"12,6",19.12.2023
108324,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки Краги красный WELD PLUS 14 MAAN,95,19.12.2023
110243,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Очки для работы с лазером зеленые (YT-30461) TOYA,69,19.12.2023
92865,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Очки защитные желтые SPIDER YELLOW (уп.-12/300) MAAN,"64,7",19.12.2023
98974,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Рабочая одежда ,Защитный комбинезон L (25 шт./ упак) MAAN,"60,5",19.12.2023
78094,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки рабочие кожаные на лип. 10 (уп.-12/120) (7942) MAAN,"54,95",19.12.2023
109421,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки Краги серые WELD 12 MAAN,"85,65",19.12.2023
109423,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки хозяйственные резиновые L (уп.-12шт) MAAN,"16,5",19.12.2023
95807,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Наушники противошумные 25Дб (уп.-50 шт) MAAN,"69,95",19.12.2023
69856,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Ящики и сумки для инструментов,Ящик для инструмента 26 (78815) кейс TOYA,"419,95",19.12.2023
92834,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Очки защитные желтые LUX YELLOW (уп.-12/300) MAAN,"60,9",19.12.2023
105801,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Защитная маска PROFI /ПВХ MAAN,"136,5",19.12.2023
69291,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Ящики и сумки для инструментов,Ящик для инструмента 16 (78812) кейс TOYA,130,19.12.2023
96737,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки рабочие кожаные на лип. 11 (уп.-12/120) (7943) MAAN,"54,95",19.12.2023
76365,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Ящики и сумки для инструментов,Органайзер 300х220х55мм (78791) TOYA,60,19.12.2023
79621,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Ящики и сумки для инструментов,Ящик для крепежа DOMINO 360х270 мм (уп.- 5 шт) (78794) TOYA,120,19.12.2023
79906,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Ящики и сумки для инструментов,Ящик для инструмента 20 (78813) кейс TOYA,220,19.12.2023
96644,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Каски строительные,Каска защитная - голубая (74192) TOYA,"78,95",19.12.2023
98883,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Рабочая одежда ,Защитный комбинезон XL (25 шт./ упак) MAAN,"60,5",19.12.2023
106951,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Защитная маска с сетчатым экраном (74468) TOYA,"112,45",19.12.2023
109313,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Пояс страховочный (YT-74220) TOYA,623,19.12.2023
109424,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Перчатки,Перчатки хозяйственные резиновые M (уп.-12шт) MAAN,"16,5",19.12.2023
95806,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Наушники противошумные EXPERT 30Дб (уп.-20 шт) MAAN,"199,95",19.12.2023
107285,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Средства индивидуальной защиты,Очки защитные желтые LUX GRAY (уп.-12/300) MAAN,"60,9",19.12.2023
96668,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Ящики и сумки для инструментов,Пояс монтажника с карманами TOYA,259,19.12.2023
67748,СПЕЦОДЕЖДА И СРЕДСТВА ЗАЩИТЫ,Ящики и сумки для инструментов,Ящик для инструмента 12 (78811) TOYA,80,19.12.2023
